epoch,iso,raw_barometer
1753730177.6317039,2025-07-28T20:16:17.631712,148.34
1753730177.732092,2025-07-28T20:16:17.732100,148.34
1753730177.832119,2025-07-28T20:16:17.832126,148.15
1753730177.932373,2025-07-28T20:16:17.932380,148.15
1753730178.0325906,2025-07-28T20:16:18.032598,148.15
1753730178.132853,2025-07-28T20:16:18.132860,148.37
1753730178.2331824,2025-07-28T20:16:18.233189,148.37
1753730178.3332555,2025-07-28T20:16:18.333263,148.42
1753730178.433624,2025-07-28T20:16:18.433633,148.42
1753730178.5339632,2025-07-28T20:16:18.533972,148.42
1753730178.6342297,2025-07-28T20:16:18.634238,148.37
1753730178.7345905,2025-07-28T20:16:18.734598,148.37
1753730178.834634,2025-07-28T20:16:18.834642,148.37
1753730178.9349408,2025-07-28T20:16:18.934948,148.36
1753730179.0351512,2025-07-28T20:16:19.035159,148.36
1753730179.135377,2025-07-28T20:16:19.135384,148.36
1753730179.2355845,2025-07-28T20:16:19.235592,148.19
1753730179.3358316,2025-07-28T20:16:19.335839,148.19
1753730179.4360726,2025-07-28T20:16:19.436080,147.98
1753730179.5363429,2025-07-28T20:16:19.536351,147.98
1753730179.6366682,2025-07-28T20:16:19.636676,147.98
1753730179.73683,2025-07-28T20:16:19.736838,148.33
1753730179.837157,2025-07-28T20:16:19.837164,148.33
1753730179.9373093,2025-07-28T20:16:19.937317,148.33
1753730180.0375662,2025-07-28T20:16:20.037573,148.34
1753730180.1379097,2025-07-28T20:16:20.137916,148.34
1753730180.238357,2025-07-28T20:16:20.238366,148.34
1753730180.33855,2025-07-28T20:16:20.338559,148.29
1753730180.4388819,2025-07-28T20:16:20.438892,148.29
1753730180.5399103,2025-07-28T20:16:20.539921,148.09
1753730180.6402125,2025-07-28T20:16:20.640222,148.09
1753730180.7405999,2025-07-28T20:16:20.740609,148.09
1753730180.8407845,2025-07-28T20:16:20.840794,148.3
1753730180.9411657,2025-07-28T20:16:20.941175,148.3
1753730181.0413966,2025-07-28T20:16:21.041405,148.3
1753730181.1418922,2025-07-28T20:16:21.141902,148.33
1753730181.2420342,2025-07-28T20:16:21.242043,148.33
1753730181.3425553,2025-07-28T20:16:21.342564,148.33
1753730181.4425216,2025-07-28T20:16:21.442531,148.09
1753730181.5428786,2025-07-28T20:16:21.542887,148.09
1753730181.6431813,2025-07-28T20:16:21.643189,148.09
1753730181.7434235,2025-07-28T20:16:21.743432,148.31
1753730181.8438046,2025-07-28T20:16:21.843814,148.31
1753730181.9441044,2025-07-28T20:16:21.944113,148.14
1753730182.0443528,2025-07-28T20:16:22.044362,148.14
1753730182.1446362,2025-07-28T20:16:22.144647,148.14
1753730182.2449274,2025-07-28T20:16:22.244937,148.29
1753730182.344964,2025-07-28T20:16:22.344972,148.29
1753730182.4458237,2025-07-28T20:16:22.445832,148.29
1753730182.5460212,2025-07-28T20:16:22.546029,148.22
1753730182.6459463,2025-07-28T20:16:22.645955,148.22
1753730182.7462072,2025-07-28T20:16:22.746215,148.22
1753730182.846523,2025-07-28T20:16:22.846530,148.2
1753730182.9467294,2025-07-28T20:16:22.946737,148.2
1753730183.0469835,2025-07-28T20:16:23.046991,148.18
1753730183.1473196,2025-07-28T20:16:23.147327,148.18
1753730183.247606,2025-07-28T20:16:23.247614,148.18
1753730183.34779,2025-07-28T20:16:23.347797,148.38
1753730183.4480345,2025-07-28T20:16:23.448042,148.38
1753730183.5483046,2025-07-28T20:16:23.548312,148.38
1753730183.648487,2025-07-28T20:16:23.648495,148.22
1753730183.748744,2025-07-28T20:16:23.748750,148.22
1753730183.8490233,2025-07-28T20:16:23.849031,148.22
1753730183.9493783,2025-07-28T20:16:23.949387,148.02
1753730184.0495152,2025-07-28T20:16:24.049523,148.02
1753730184.1496599,2025-07-28T20:16:24.149666,148.2
1753730184.2499478,2025-07-28T20:16:24.249955,148.2
1753730184.3501906,2025-07-28T20:16:24.350198,148.2
1753730184.4504685,2025-07-28T20:16:24.450477,148.34
1753730184.5506828,2025-07-28T20:16:24.550691,148.34
1753730184.6510024,2025-07-28T20:16:24.651011,148.34
1753730184.7511237,2025-07-28T20:16:24.751130,148.31
1753730184.8514397,2025-07-28T20:16:24.851447,148.31
1753730184.9516459,2025-07-28T20:16:24.951655,148.31
1753730185.0519254,2025-07-28T20:16:25.051935,148.17
1753730185.1521957,2025-07-28T20:16:25.152203,148.17
1753730185.2524462,2025-07-28T20:16:25.252453,148.49
1753730185.3529167,2025-07-28T20:16:25.352924,148.49
1753730185.4529214,2025-07-28T20:16:25.452928,148.49
1753730185.5531805,2025-07-28T20:16:25.553188,148.28
1753730185.6534364,2025-07-28T20:16:25.653444,148.28
1753730185.7536826,2025-07-28T20:16:25.753690,148.28
1753730185.8541415,2025-07-28T20:16:25.854148,148.28
1753730185.9542134,2025-07-28T20:16:25.954221,148.28
1753730186.0547395,2025-07-28T20:16:26.054747,148.28
1753730186.1550426,2025-07-28T20:16:26.155051,148.11
1753730186.2551942,2025-07-28T20:16:26.255202,148.11
1753730186.35538,2025-07-28T20:16:26.355387,148.47
1753730186.4556065,2025-07-28T20:16:26.455614,148.47
1753730186.5558271,2025-07-28T20:16:26.555835,148.47
1753730186.6561549,2025-07-28T20:16:26.656160,148.52
1753730186.7564542,2025-07-28T20:16:26.756463,148.52
1753730186.8566198,2025-07-28T20:16:26.856628,148.52
1753730186.9568894,2025-07-28T20:16:26.956897,148.34
1753730187.0573044,2025-07-28T20:16:27.057311,148.34
1753730187.1573153,2025-07-28T20:16:27.157323,148.34
1753730187.2582254,2025-07-28T20:16:27.258233,148.38
1753730187.3584313,2025-07-28T20:16:27.358440,148.38
1753730187.4586632,2025-07-28T20:16:27.458672,148.35
1753730187.5591428,2025-07-28T20:16:27.559153,148.35
1753730187.659472,2025-07-28T20:16:27.659481,148.35
1753730187.7597685,2025-07-28T20:16:27.759778,148.25
1753730187.8600898,2025-07-28T20:16:27.860099,148.25
1753730187.9603975,2025-07-28T20:16:27.960406,148.25
1753730188.0606081,2025-07-28T20:16:28.060617,148.32
1753730188.1609719,2025-07-28T20:16:28.160982,148.32
1753730188.2616847,2025-07-28T20:16:28.261694,148.32
1753730188.36169,2025-07-28T20:16:28.361701,148.2
1753730188.4620569,2025-07-28T20:16:28.462066,148.2
1753730188.5626574,2025-07-28T20:16:28.562666,148.2
1753730188.6627884,2025-07-28T20:16:28.662797,148.11
1753730188.763157,2025-07-28T20:16:28.763166,148.11
1753730188.8632631,2025-07-28T20:16:28.863272,148.11
1753730188.9636886,2025-07-28T20:16:28.963698,148.37
1753730189.0638878,2025-07-28T20:16:29.063896,148.37
1753730189.164136,2025-07-28T20:16:29.164144,148.31
1753730189.2644215,2025-07-28T20:16:29.264431,148.31
1753730189.3647366,2025-07-28T20:16:29.364746,148.31
1753730189.4649715,2025-07-28T20:16:29.464982,148.29
1753730189.565227,2025-07-28T20:16:29.565235,148.29
1753730189.6655097,2025-07-28T20:16:29.665517,148.29
1753730189.7656476,2025-07-28T20:16:29.765655,148.25
1753730189.8659344,2025-07-28T20:16:29.865941,148.25
1753730189.966282,2025-07-28T20:16:29.966288,148.25
1753730190.0663216,2025-07-28T20:16:30.066329,148.34
1753730190.1665502,2025-07-28T20:16:30.166557,148.34
1753730190.2669058,2025-07-28T20:16:30.266913,148.23
1753730190.3671198,2025-07-28T20:16:30.367127,148.23
1753730190.467337,2025-07-28T20:16:30.467345,148.23
1753730190.567652,2025-07-28T20:16:30.567659,148.41
1753730190.667934,2025-07-28T20:16:30.667941,148.41
1753730190.7680252,2025-07-28T20:16:30.768033,148.41
1753730190.8683312,2025-07-28T20:16:30.868339,148.18
1753730190.9685273,2025-07-28T20:16:30.968535,148.18
1753730191.0687628,2025-07-28T20:16:31.068770,148.18
1753730191.168953,2025-07-28T20:16:31.168960,148.16
1753730191.2692802,2025-07-28T20:16:31.269288,148.16
1753730191.3694828,2025-07-28T20:16:31.369490,148.16
1753730191.469718,2025-07-28T20:16:31.469726,148.34
1753730191.570288,2025-07-28T20:16:31.570295,148.34
1753730191.670513,2025-07-28T20:16:31.670521,148.15
1753730191.7705367,2025-07-28T20:16:31.770544,148.15
1753730191.8707473,2025-07-28T20:16:31.870755,148.15
1753730191.970906,2025-07-28T20:16:31.970913,148.52
1753730192.071234,2025-07-28T20:16:32.071241,148.52
1753730192.171479,2025-07-28T20:16:32.171486,148.52
1753730192.2717254,2025-07-28T20:16:32.271732,148.18
1753730192.3719258,2025-07-28T20:16:32.371934,148.18
1753730192.4721727,2025-07-28T20:16:32.472180,148.18
1753730192.5724409,2025-07-28T20:16:32.572448,148.22
1753730192.6726305,2025-07-28T20:16:32.672636,148.22
1753730192.7729383,2025-07-28T20:16:32.772947,148.02
1753730192.8731723,2025-07-28T20:16:32.873180,148.02
1753730192.9734275,2025-07-28T20:16:32.973435,148.02
1753730193.07366,2025-07-28T20:16:33.073667,148.09
1753730193.173947,2025-07-28T20:16:33.173954,148.09
1753730193.2743695,2025-07-28T20:16:33.274377,148.09
1753730193.3743556,2025-07-28T20:16:33.374362,148.1
1753730193.4745767,2025-07-28T20:16:33.474584,148.1
1753730193.5750642,2025-07-28T20:16:33.575071,148.1
1753730193.6751847,2025-07-28T20:16:33.675192,147.94
1753730193.7753174,2025-07-28T20:16:33.775324,147.94
1753730193.8755682,2025-07-28T20:16:33.875575,148.28
1753730193.9757755,2025-07-28T20:16:33.975782,148.28
1753730194.0760515,2025-07-28T20:16:34.076059,148.28
1753730194.1866257,2025-07-28T20:16:34.186633,148.05
1753730194.2766175,2025-07-28T20:16:34.276625,148.05
1753730194.3769674,2025-07-28T20:16:34.376975,148.05
1753730194.4774036,2025-07-28T20:16:34.477412,148.18
1753730194.5775747,2025-07-28T20:16:34.577583,148.18
1753730194.6779792,2025-07-28T20:16:34.677988,148.18
1753730194.7785673,2025-07-28T20:16:34.778577,148.12
1753730194.878809,2025-07-28T20:16:34.878819,148.12
1753730194.979079,2025-07-28T20:16:34.979089,148.13
1753730195.0793345,2025-07-28T20:16:35.079343,148.13
1753730195.1796856,2025-07-28T20:16:35.179695,148.13
1753730195.279958,2025-07-28T20:16:35.279969,148.15
1753730195.3802054,2025-07-28T20:16:35.380215,148.15
1753730195.4805205,2025-07-28T20:16:35.480529,148.15
1753730195.580726,2025-07-28T20:16:35.580736,147.95
1753730195.6810548,2025-07-28T20:16:35.681063,147.95
1753730195.7813258,2025-07-28T20:16:35.781335,147.95
1753730195.8816333,2025-07-28T20:16:35.881642,148.12
1753730195.9820192,2025-07-28T20:16:35.982028,148.12
1753730196.082626,2025-07-28T20:16:36.082636,148.12
1753730196.1826892,2025-07-28T20:16:36.182698,148.15
1753730196.282629,2025-07-28T20:16:36.282638,148.15
1753730196.3831515,2025-07-28T20:16:36.383160,148.2
1753730196.483555,2025-07-28T20:16:36.483564,148.2
1753730196.5836535,2025-07-28T20:16:36.583661,148.2
1753730196.6836886,2025-07-28T20:16:36.683696,148.29
1753730196.783946,2025-07-28T20:16:36.783953,148.29
1753730196.884286,2025-07-28T20:16:36.884293,148.29
1753730196.9844427,2025-07-28T20:16:36.984450,148.15
1753730197.0846379,2025-07-28T20:16:37.084645,148.15
1753730197.1849942,2025-07-28T20:16:37.185002,148.15
1753730197.28522,2025-07-28T20:16:37.285228,148.03
1753730197.3854368,2025-07-28T20:16:37.385444,148.03
1753730197.4858692,2025-07-28T20:16:37.485877,148.03
1753730197.5859756,2025-07-28T20:16:37.585983,148.39
1753730197.6862254,2025-07-28T20:16:37.686232,148.39
1753730197.7864316,2025-07-28T20:16:37.786439,148.17
1753730197.886538,2025-07-28T20:16:37.886545,148.17
1753730197.9867783,2025-07-28T20:16:37.986785,148.17
1753730198.0870867,2025-07-28T20:16:38.087092,147.99
1753730198.1873193,2025-07-28T20:16:38.187327,147.99
1753730198.2877176,2025-07-28T20:16:38.287726,147.99
1753730198.387746,2025-07-28T20:16:38.387753,148.14
1753730198.4880335,2025-07-28T20:16:38.488041,148.14
1753730198.5882986,2025-07-28T20:16:38.588306,148.14
1753730198.6884713,2025-07-28T20:16:38.688479,148.3
1753730198.788705,2025-07-28T20:16:38.788712,148.3
1753730198.8890004,2025-07-28T20:16:38.889008,148.14
1753730198.9892046,2025-07-28T20:16:38.989212,148.14
1753730199.0894868,2025-07-28T20:16:39.089494,148.14
1753730199.189647,2025-07-28T20:16:39.189655,148.26
1753730199.2899337,2025-07-28T20:16:39.289941,148.26
1753730199.390257,2025-07-28T20:16:39.390265,148.26
1753730199.4904191,2025-07-28T20:16:39.490427,148.04
1753730199.5905879,2025-07-28T20:16:39.590595,148.04
1753730199.6908822,2025-07-28T20:16:39.690891,148.04
1753730199.7910671,2025-07-28T20:16:39.791074,148.15
1753730199.8912988,2025-07-28T20:16:39.891306,148.15
1753730199.991567,2025-07-28T20:16:39.991574,148.21
1753730200.0917776,2025-07-28T20:16:40.091784,148.21
1753730200.1919982,2025-07-28T20:16:40.192005,148.21
1753730200.29221,2025-07-28T20:16:40.292217,148.27
1753730200.3925204,2025-07-28T20:16:40.392528,148.27
1753730200.4928222,2025-07-28T20:16:40.492830,148.27
1753730200.5930922,2025-07-28T20:16:40.593100,148.33
1753730200.6932387,2025-07-28T20:16:40.693246,148.33
1753730200.7934809,2025-07-28T20:16:40.793488,148.33
1753730200.8936715,2025-07-28T20:16:40.893679,148.2
1753730200.9939485,2025-07-28T20:16:40.993956,148.2
1753730201.0942693,2025-07-28T20:16:41.094277,148.29
1753730201.194506,2025-07-28T20:16:41.194513,148.29
1753730201.2947803,2025-07-28T20:16:41.294787,148.29
1753730201.3949425,2025-07-28T20:16:41.394951,148.18
1753730201.4951522,2025-07-28T20:16:41.495159,148.18
1753730201.595711,2025-07-28T20:16:41.595721,148.18
1753730201.6959345,2025-07-28T20:16:41.695943,148.16
1753730201.7962472,2025-07-28T20:16:41.796257,148.16
1753730201.896752,2025-07-28T20:16:41.896762,148.16
1753730201.99681,2025-07-28T20:16:41.996820,148.02
1753730202.0971174,2025-07-28T20:16:42.097127,148.02
1753730202.1976666,2025-07-28T20:16:42.197676,148.02
1753730202.2978685,2025-07-28T20:16:42.297878,148.37
1753730202.3986173,2025-07-28T20:16:42.398628,148.37
1753730202.4988108,2025-07-28T20:16:42.498819,148.24
1753730202.5991092,2025-07-28T20:16:42.599118,148.24
1753730202.6996503,2025-07-28T20:16:42.699661,148.24
1753730202.7997482,2025-07-28T20:16:42.799758,148.28
1753730202.9000368,2025-07-28T20:16:42.900047,148.28
1753730203.000284,2025-07-28T20:16:43.000293,148.28
1753730203.1007369,2025-07-28T20:16:43.100746,148.16
1753730203.2010076,2025-07-28T20:16:43.201016,148.16
1753730203.3016582,2025-07-28T20:16:43.301667,148.16
1753730203.4015036,2025-07-28T20:16:43.401512,148.23
1753730203.5018802,2025-07-28T20:16:43.501891,148.23
1753730203.6021771,2025-07-28T20:16:43.602187,148.23
1753730203.7021873,2025-07-28T20:16:43.702194,148.17
1753730203.8026133,2025-07-28T20:16:43.802621,148.17
1753730203.9028459,2025-07-28T20:16:43.902853,148.05
1753730204.0031784,2025-07-28T20:16:44.003185,148.05
1753730204.1033103,2025-07-28T20:16:44.103317,148.05
1753730204.2036297,2025-07-28T20:16:44.203637,148.24
1753730204.303828,2025-07-28T20:16:44.303835,148.24
1753730204.4040523,2025-07-28T20:16:44.404059,148.24
1753730204.504356,2025-07-28T20:16:44.504363,148.14
1753730204.6045542,2025-07-28T20:16:44.604561,148.14
1753730204.7050338,2025-07-28T20:16:44.705042,148.14
1753730204.8052492,2025-07-28T20:16:44.805257,148.14
1753730204.9056535,2025-07-28T20:16:44.905661,148.14
1753730205.0056355,2025-07-28T20:16:45.005643,148.38
1753730205.1060338,2025-07-28T20:16:45.106041,148.38
